"","lon","lat","elevation","time","temperature","Salinity"
"976",-149.8052027542,-17.4804725591,"11.67",2019-01-06 16:23:28,30.01,33.4178
"977",-149.8050620221,-17.4804771692,"11.19",2019-01-06 16:23:43,30.05,33.4195
"978",-149.8049425799,-17.4804342538,"11.19",2019-01-06 16:23:58,29.98,33.5222
"979",-149.8048702441,-17.4803352635,"11.19",2019-01-06 16:24:13,29.98,33.4877
"980",-149.8048944678,-17.4802696332,"11.19",2019-01-06 16:24:28,29.98,33.4877
"981",-149.8049861658,-17.4803094473,"11.19",2019-01-06 16:24:43,29.96,33.423
"982",-149.8050979804,-17.4803791847,"11.19",2019-01-06 16:24:58,29.97,33.475
"983",-149.8051877506,-17.4804325774,"11.19",2019-01-06 16:25:13,29.97,33.5045
"984",-149.805295039,-17.4804277159,"10.71",2019-01-06 16:25:28,29.97,33.4504
"985",-149.8052501958,-17.4804207589,"10.71",2019-01-06 16:25:43,30.03,33.4236
"986",-149.8051558156,-17.4803933501,"10.71",2019-01-06 16:25:58,30.05,33.4391
"987",-149.8050212022,-17.4803919252,"10.71",2019-01-06 16:26:13,30.11,33.3683
"988",-149.8049400654,-17.4804637581,"10.71",2019-01-06 16:26:28,30.02,33.3912
"989",-149.8048668075,-17.480592085,"10.71",2019-01-06 16:26:43,29.96,33.4524
"990",-149.8048900254,-17.4807012174,"10.71",2019-01-06 16:26:58,30.1,33.434
"991",-149.8049818072,-17.4807400256,"10.71",2019-01-06 16:27:13,30.11,33.3584
"992",-149.8051319271,-17.4807465635,"10.71",2019-01-06 16:27:28,30.23,33.3344
"993",-149.8052716535,-17.4807464797,"10.71",2019-01-06 16:27:43,30.2,33.3797
"994",-149.8054029141,-17.4807639141,"11.19",2019-01-06 16:27:58,30.27,33.3118
"995",-149.8055234458,-17.4807562865,"10.71",2019-01-06 16:28:13,30.43,33.2704
"996",-149.8056485038,-17.4807592202,"11.19",2019-01-06 16:28:28,30.01,33.4816
"997",-149.8057343345,-17.4808095954,"10.71",2019-01-06 16:28:43,30.03,33.4236
"998",-149.8058336601,-17.4807858746,"10.71",2019-01-06 16:28:58,30.15,33.4043
"999",-149.8059489951,-17.4807895627,"10.71",2019-01-06 16:29:13,30.23,33.3736
"1000",-149.8060679343,-17.4808418658,"10.71",2019-01-06 16:29:28,30.03,33.3599
"1001",-149.8061705288,-17.4808810931,"10.71",2019-01-06 16:29:43,29.94,33.4025
"1002",-149.8062656634,-17.4808556121,"10.71",2019-01-06 16:29:58,29.93,33.4095
"1003",-149.8062715307,-17.4808194861,"10.71",2019-01-06 16:30:13,30.14,33.3671
"1004",-149.8060380947,-17.480747737,"10.71",2019-01-06 16:30:28,29.94,33.4222
"1006",-149.8056462407,-17.480680095,"10.71",2019-01-06 16:30:58,29.9,33.4058
"1007",-149.8054893315,-17.4806722999,"10.23",2019-01-06 16:31:13,30.01,33.4521
"1008",-149.8053509463,-17.4806543626,"10.23",2019-01-06 16:31:28,29.98,33.3357
"1009",-149.8052050173,-17.4806378502,"10.23",2019-01-06 16:31:43,29.97,33.4455
"1010",-149.8050667159,-17.4806422926,"10.23",2019-01-06 16:31:58,29.94,33.4025
"1011",-149.8049136624,-17.4806482438,"10.23",2019-01-06 16:32:13,30.11,33.4763
"1013",-149.804789694,-17.480720412,"10.23",2019-01-06 16:32:43,30.13,33.3838
"1014",-149.8048470262,-17.4807604775,"10.23",2019-01-06 16:32:58,30.07,33.3616
"1015",-149.8049573321,-17.4807360023,"10.23",2019-01-06 16:33:13,30.18,33.3542
"1016",-149.8050876707,-17.4807186518,"10.71",2019-01-06 16:33:28,30.13,33.3937
"1017",-149.8051906843,-17.4807098508,"10.23",2019-01-06 16:33:43,30.18,33.3738
"1018",-149.8052965477,-17.4807169754,"10.71",2019-01-06 16:33:58,30.21,33.3286
"1019",-149.8054205161,-17.4807244353,"10.71",2019-01-06 16:34:13,30.34,33.3273
"1020",-149.8055144772,-17.4807400256,"10.23",2019-01-06 16:34:28,30.38,33.3145
"1021",-149.805646576,-17.4807661772,"10.23",2019-01-06 16:34:43,30.01,33.4521
"1022",-149.8057365976,-17.4808022194,"10.23",2019-01-06 16:34:58,30.1,33.3457
"1023",-149.8058375157,-17.4808307178,"10.23",2019-01-06 16:35:13,30.11,33.3584
"1024",-149.8059792537,-17.4808573723,"10.23",2019-01-06 16:35:28,29.94,33.432
"1025",-149.8061082512,-17.4808691908,"10.23",2019-01-06 16:35:43,29.93,33.4586
"1026",-149.8062289506,-17.4808521755,"10.23",2019-01-06 16:35:58,29.93,33.4193
"1027",-149.8063276894,-17.4808095954,"10.23",2019-01-06 16:36:13,30.2,33.3845
"1028",-149.806297766,-17.480742624,"10.71",2019-01-06 16:36:28,29.93,33.4389
"1029",-149.8061827663,-17.480717646,"10.23",2019-01-06 16:36:43,29.9,33.4646
"1030",-149.8060313053,-17.480707923,"10.23",2019-01-06 16:36:58,29.95,33.4152
"1031",-149.8058761563,-17.4806811009,"10.23",2019-01-06 16:37:13,29.92,33.4311
"1032",-149.8057237733,-17.4806671031,"10.23",2019-01-06 16:37:28,29.94,33.4467
"1033",-149.8055671994,-17.4806361739,"10.23",2019-01-06 16:37:43,29.95,33.4103
"1034",-149.8054157384,-17.4806335755,"10.23",2019-01-06 16:37:58,29.94,33.3732
"1035",-149.8052636068,-17.4806153029,"9.75",2019-01-06 16:38:13,29.98,33.4583
"1036",-149.8051281553,-17.4806119502,"10.23",2019-01-06 16:38:28,30.1,33.38
"1038",-149.804880973,-17.4806121178,"9.75",2019-01-06 16:38:58,30.18,33.2955
"1039",-149.8048651312,-17.4806814361,"9.75",2019-01-06 16:39:13,30.13,33.325
"1040",-149.8049259,-17.4807484075,"9.75",2019-01-06 16:39:28,30.07,33.4008
"1041",-149.8050496168,-17.4807423726,"9.75",2019-01-06 16:39:43,30.11,33.3731
"1042",-149.805152379,-17.4807218369,"10.23",2019-01-06 16:39:58,30.19,33.3228
"1043",-149.8052817956,-17.4807193223,"10.23",2019-01-06 16:40:13,30.18,33.3738
"1044",-149.8054021597,-17.4807215855,"10.23",2019-01-06 16:40:28,30.14,33.3573
"1045",-149.8055068497,-17.4807285424,"9.75",2019-01-06 16:40:43,30.38,33.2558
"1046",-149.8056012299,-17.4807373434,"9.75",2019-01-06 16:40:58,30.06,33.4372
"1047",-149.805671135,-17.4807029776,"9.75",2019-01-06 16:41:13,29.94,33.4172
"1048",-149.805678511,-17.4806356709,"9.75",2019-01-06 16:41:28,29.95,33.4054
"1049",-149.8056945205,-17.4805044103,"9.75",2019-01-06 16:41:43,29.95,33.3956
"1050",-149.8057738133,-17.4804381095,"9.75",2019-01-06 16:41:58,30.06,33.4126
"1051",-149.8058713786,-17.4803796876,"10.23",2019-01-06 16:42:13,30.11,33.3633
"1052",-149.8059479892,-17.4802714773,"9.75",2019-01-06 16:42:28,30.11,33.3438
"1053",-149.8060339876,-17.4801906757,"9.75",2019-01-06 16:42:43,30.05,33.3901
"1054",-149.8061056528,-17.480093278,"9.75",2019-01-06 16:42:58,30.04,33.3823
"1055",-149.8061737977,-17.4800105486,"9.75",2019-01-06 16:43:13,29.99,33.3973
"1056",-149.8062126897,-17.479953384,"9.27",2019-01-06 16:43:28,30.01,33.3835
"1057",-149.8061359953,-17.4799127318,"9.27",2019-01-06 16:43:43,30.01,33.3785
"1058",-149.8060681857,-17.4798429944,"9.27",2019-01-06 16:43:58,29.98,33.37
"1059",-149.8059887253,-17.4798010848,"9.27",2019-01-06 16:44:13,29.98,33.4287
"1060",-149.8058793414,-17.479782477,"9.27",2019-01-06 16:44:28,29.98,33.4337
"1061",-149.8057555407,-17.4797756039,"9.27",2019-01-06 16:44:43,29.96,33.4181
"1062",-149.8056532815,-17.4797387235,"9.27",2019-01-06 16:44:58,29.99,33.3729
"1063",-149.8055727314,-17.4796498753,"9.27",2019-01-06 16:45:13,29.98,33.3846
"1064",-149.8055226076,-17.4795492925,"9.27",2019-01-06 16:45:28,30.06,33.3979
"1065",-149.8054594081,-17.4794595223,"9.27",2019-01-06 16:45:43,29.99,33.4316
"1066",-149.8053919338,-17.4793569278,"9.27",2019-01-06 16:45:58,29.97,33.4406
"1067",-149.8053610045,-17.4792772159,"9.27",2019-01-06 16:46:13,29.98,33.4337
"1068",-149.8053499404,-17.4791778065,"8.79",2019-01-06 16:46:28,29.99,33.4169
"1069",-149.8053314164,-17.4790777266,"9.27",2019-01-06 16:46:43,29.96,33.4377
"1070",-149.8052993976,-17.4789827596,"9.27",2019-01-06 16:46:58,29.97,33.3867
"1071",-149.8052230384,-17.4789059814,"8.79",2019-01-06 16:47:13,29.97,33.3622
"1072",-149.8051636107,-17.4788093381,"8.79",2019-01-06 16:47:28,29.96,33.4672
"1073",-149.8050870001,-17.478738511,"8.79",2019-01-06 16:47:43,29.96,33.4279
"1074",-149.8050020915,-17.4786909018,"8.79",2019-01-06 16:47:58,29.96,33.3985
"1075",-149.8048973177,-17.4786367547,"8.31",2019-01-06 16:48:13,29.98,33.3993
"1076",-149.8047874309,-17.4786332343,"8.79",2019-01-06 16:48:28,29.99,33.3777
"1077",-149.8046795558,-17.478612531,"8.31",2019-01-06 16:48:43,29.98,33.4091
"1078",-149.8045944795,-17.4785777461,"8.31",2019-01-06 16:48:58,29.98,33.4043
"1079",-149.8044957407,-17.4785489962,"8.79",2019-01-06 16:49:13,29.99,33.3875
"1080",-149.8043980077,-17.478508763,"8.31",2019-01-06 16:49:28,29.99,33.4366
"1081",-149.8043081537,-17.4784506764,"8.31",2019-01-06 16:49:43,29.99,33.4218
"1082",-149.8041960038,-17.4784175679,"8.31",2019-01-06 16:49:58,30.03,33.3697
"1083",-149.8040839378,-17.4783946015,"8.31",2019-01-06 16:50:13,30.02,33.406
"1084",-149.8039756436,-17.4783630855,"7.83",2019-01-06 16:50:28,30.02,33.3668
"1085",-149.80388931,-17.4783115368,"7.83",2019-01-06 16:50:43,30.03,33.3697
"1086",-149.8037890624,-17.4782834575,"7.83",2019-01-06 16:50:58,30.04,33.3921
"1087",-149.803687809,-17.4782444816,"7.83",2019-01-06 16:51:13,30.02,33.3912
"1088",-149.8036167305,-17.4781747442,"7.83",2019-01-06 16:51:28,30.02,33.4158
"1089",-149.8035303131,-17.4781413842,"7.35",2019-01-06 16:51:43,30.02,33.3962
"1090",-149.8034407943,-17.4781490117,"7.35",2019-01-06 16:51:58,30.03,33.3403
"1091",-149.8033258785,-17.4781545438,"7.35",2019-01-06 16:52:13,30.02,33.3766
"1092",-149.8032107949,-17.4781568069,"7.83",2019-01-06 16:52:28,30.03,33.4089
"1093",-149.8030936997,-17.4781666137,"7.35",2019-01-06 16:52:43,30.02,33.3766
"1094",-149.8030512035,-17.4782179948,"6.87",2019-01-06 16:52:58,30.03,33.3549
"1095",-149.8031087033,-17.4782811943,"7.35",2019-01-06 16:53:13,30.03,33.4236
"1096",-149.8031964619,-17.4783570506,"7.35",2019-01-06 16:53:28,30.04,33.3872
"1097",-149.8032266367,-17.47846107,"6.87",2019-01-06 16:53:43,30.03,33.4629
"1098",-149.8032530397,-17.4785848707,"6.87",2019-01-06 16:53:58,30.03,33.3697
"1099",-149.8032901715,-17.4787207413,"6.39",2019-01-06 16:54:13,30.03,33.3549
"1100",-149.8033288959,-17.4788656645,"6.39",2019-01-06 16:54:28,30.05,33.3705
"1101",-149.8033894971,-17.4790061451,"6.39",2019-01-06 16:54:43,30.05,33.3607
"1102",-149.80346133,-17.4791338854,"6.87",2019-01-06 16:54:58,30.05,33.3509
"1103",-149.8035857175,-17.4792601168,"6.39",2019-01-06 16:55:13,30.02,33.3374
"1104",-149.8036659323,-17.479353575,"6.39",2019-01-06 16:55:28,30.05,33.3754
"1105",-149.8037656769,-17.4794617854,"5.91",2019-01-06 16:55:43,30.05,33.4097
"1106",-149.8038662598,-17.4795584287,"6.39",2019-01-06 16:55:58,30.03,33.3843
"1107",-149.8039593827,-17.4796569999,"6.39",2019-01-06 16:56:13,30.02,33.3472
"1108",-149.8040297069,-17.4797362927,"6.39",2019-01-06 16:56:28,30.01,33.4129
"1109",-149.8041305412,-17.4798321817,"6.39",2019-01-06 16:56:43,30.03,33.3549
"1110",-149.8041786533,-17.4799100496,"6.39",2019-01-06 16:56:58,30.01,33.3687
"1111",-149.8042183835,-17.4800066091,"6.39",2019-01-06 16:57:13,30.01,33.3492
"1112",-149.8042890429,-17.4801125564,"5.91",2019-01-06 16:57:28,30.04,33.3627
"1113",-149.8043799866,-17.4802182522,"6.39",2019-01-06 16:57:43,30.01,33.315
"1114",-149.8044518195,-17.4803202599,"5.91",2019-01-06 16:57:58,29.96,33.3691
"1115",-149.8045137618,-17.4804306496,"5.91",2019-01-06 16:58:13,29.99,33.3973
"1116",-149.8045519833,-17.4805448949,"5.91",2019-01-06 16:58:28,29.97,33.3769
"1117",-149.8045954853,-17.4806373473,"5.91",2019-01-06 16:58:43,30.02,33.357
"1118",-149.8047003429,-17.4807065818,"5.91",2019-01-06 16:58:58,30.05,33.2923
"1119",-149.8048512172,-17.4807474017,"5.42",2019-01-06 16:59:13,30.12,33.3173
"1120",-149.8049699049,-17.480731979,"5.91",2019-01-06 16:59:28,30.07,33.386
"1121",-149.8051082902,-17.4807112757,"5.91",2019-01-06 16:59:43,30.07,33.3322
"1122",-149.8052495252,-17.48070742,"5.91",2019-01-06 16:59:58,30.1,33.3409
"1123",-149.8053854797,-17.4807649199,"5.91",2019-01-06 17:00:13,30.16,33.3435
"1124",-149.8055094481,-17.4807844497,"5.42",2019-01-06 17:00:28,30.3,33.2472
"1125",-149.8056173231,-17.4808048178,"5.91",2019-01-06 17:00:43,30.02,33.3374
"1126",-149.8057324067,-17.4808390997,"5.91",2019-01-06 17:00:58,29.98,33.3944
"1127",-149.8058373481,-17.4808480684,"5.91",2019-01-06 17:01:13,29.95,33.3662
"1128",-149.8059907369,-17.4808771536,"5.91",2019-01-06 17:01:28,30.03,33.3501
"1129",-149.8061271105,-17.4808740523,"5.91",2019-01-06 17:01:43,30.15,33.2917
"1130",-149.80627371,-17.4808476493,"5.91",2019-01-06 17:01:58,30.18,33.2564
"1131",-149.8064178787,-17.4808293767,"5.91",2019-01-06 17:02:13,30.33,33.2071
"1132",-149.8065680824,-17.4807923287,"5.91",2019-01-06 17:02:28,30.07,33.3714
"1133",-149.8066564277,-17.4807235133,"5.91",2019-01-06 17:02:43,30.1,33.3359
"1134",-149.8067715112,-17.4806649238,"5.91",2019-01-06 17:02:58,30.08,33.3253
"1135",-149.8068838287,-17.4806310609,"5.91",2019-01-06 17:03:13,29.95,33.4103
"1136",-149.8069870099,-17.4806126207,"5.91",2019-01-06 17:03:28,29.97,33.4112
"1137",-149.807077283,-17.4805952702,"5.91",2019-01-06 17:03:43,30.08,33.2911
"1138",-149.8071426619,-17.4805470742,"6.39",2019-01-06 17:03:58,29.93,33.3801
"1139",-149.8072196916,-17.4805316515,"6.39",2019-01-06 17:04:13,29.88,33.3902
"1140",-149.8073324282,-17.4805215932,"5.91",2019-01-06 17:04:28,29.92,33.3332
"1141",-149.8074203543,-17.4805084337,"6.39",2019-01-06 17:04:43,29.93,33.3996
"1142",-149.8075218592,-17.4804776721,"5.91",2019-01-06 17:04:58,29.9,33.4401
"1143",-149.8075907584,-17.4804843776,"5.91",2019-01-06 17:05:13,29.92,33.3919
"1144",-149.8076814506,-17.4805324059,"5.91",2019-01-06 17:05:28,29.9,33.3862
"1145",-149.8078062572,-17.4805348366,"6.39",2019-01-06 17:05:43,29.93,33.3996
"1146",-149.8078994639,-17.4805320706,"5.91",2019-01-06 17:05:58,29.9,33.4205
"1147",-149.8080080934,-17.4805099424,"5.91",2019-01-06 17:06:13,29.87,33.3727
"1148",-149.8081162199,-17.4804830365,"5.91",2019-01-06 17:06:28,29.88,33.3805
"1149",-149.8082332313,-17.480436936,"5.91",2019-01-06 17:06:43,29.9,33.4205
"1150",-149.8083149549,-17.4803840462,"6.39",2019-01-06 17:06:58,29.86,33.3992
"1151",-149.8083949182,-17.4803138059,"6.39",2019-01-06 17:07:13,29.88,33.4638
"1152",-149.808474211,-17.4802806135,"6.39",2019-01-06 17:07:28,29.89,33.4814
"1153",-149.8085665796,-17.4802640174,"6.39",2019-01-06 17:07:43,29.9,33.3911
"1154",-149.80866272,-17.4802406318,"6.39",2019-01-06 17:07:58,29.9,33.3911
"1155",-149.8087783065,-17.4802006502,"6.39",2019-01-06 17:08:13,29.92,33.4066
"1156",-149.8088938929,-17.4801782705,"6.39",2019-01-06 17:08:28,29.9,33.4009
"1157",-149.8090113234,-17.4801890831,"6.87",2019-01-06 17:08:43,29.89,33.398
"1158",-149.8091285024,-17.4801958725,"6.87",2019-01-06 17:08:58,29.92,33.3772
"1159",-149.8092585057,-17.480177097,"6.87",2019-01-06 17:09:13,29.89,33.4029
"1160",-149.8093998246,-17.4801977165,"6.87",2019-01-06 17:09:28,29.92,33.3919
"1161",-149.8095212784,-17.480247505,"6.87",2019-01-06 17:09:43,29.89,33.4127
"1162",-149.80964466,-17.4803114589,"6.87",2019-01-06 17:09:58,29.9,33.4205
"1163",-149.8097620066,-17.4804007262,"6.87",2019-01-06 17:10:13,29.89,33.4323
"1164",-149.8099101987,-17.4804600701,"6.87",2019-01-06 17:10:28,29.89,33.354
"1165",-149.8100451473,-17.480538357,"7.35",2019-01-06 17:10:43,29.9,33.4401
"1166",-149.8101834487,-17.4806300551,"7.35",2019-01-06 17:10:58,29.9,33.3715
"1167",-149.8103349935,-17.4807151314,"7.35",2019-01-06 17:11:13,29.89,33.398
"1168",-149.8104911484,-17.4808123615,"7.35",2019-01-06 17:11:28,29.87,33.3776
"1169",-149.8106152844,-17.4809406046,"7.83",2019-01-06 17:11:43,29.88,33.4982
"1170",-149.8107230756,-17.4810680933,"7.83",2019-01-06 17:11:58,29.89,33.4176
"1171",-149.8108053021,-17.4811923131,"7.83",2019-01-06 17:12:13,29.89,33.4274
"1172",-149.8108436074,-17.4813196342,"7.83",2019-01-06 17:12:28,29.9,33.4254
"1173",-149.8109152727,-17.481443435,"7.83",2019-01-06 17:12:43,29.89,33.4176
"1174",-149.8110182025,-17.4815452751,"7.83",2019-01-06 17:12:58,29.9,33.4401
"1175",-149.8111194558,-17.4816392362,"7.83",2019-01-06 17:13:13,29.88,33.3365
"1176",-149.8111971561,-17.4817456026,"7.83",2019-01-06 17:13:28,29.89,33.398
"1177",-149.8112314381,-17.4818512145,"7.83",2019-01-06 17:13:43,29.87,33.3776
"1178",-149.8112283368,-17.4819645379,"7.83",2019-01-06 17:13:58,29.89,33.4519
"1179",-149.8112099804,-17.4820653722,"7.83",2019-01-06 17:14:13,29.87,33.4168
"1180",-149.8112581763,-17.4821653683,"7.83",2019-01-06 17:14:28,29.88,33.4246
"1181",-149.811350964,-17.4822228681,"7.83",2019-01-06 17:14:43,29.89,33.4519
"1182",-149.8114253953,-17.4822427332,"7.83",2019-01-06 17:14:58,29.86,33.3992
"1183",-149.8114718311,-17.4823024962,"7.83",2019-01-06 17:15:13,29.87,33.4462
"1184",-149.811543161,-17.4823613372,"7.83",2019-01-06 17:15:28,29.87,33.4266
"1185",-149.8116479348,-17.4824143946,"7.35",2019-01-06 17:15:43,29.87,33.4658
"1186",-149.81176503,-17.4824522808,"7.83",2019-01-06 17:15:58,29.86,33.365
"1187",-149.8118824605,-17.4824281409,"7.83",2019-01-06 17:16:13,29.86,33.4532
"1188",-149.8119718954,-17.4823997263,"7.35",2019-01-06 17:16:28,29.87,33.4168
"1189",-149.8120454047,-17.4823392089,"7.83",2019-01-06 17:16:43,29.86,33.3845
"1190",-149.8120666947,-17.4822861515,"7.35",2019-01-06 17:16:58,29.85,33.4258
"1191",-149.8120718915,-17.4822204374,"7.83",2019-01-06 17:17:13,29.85,33.3817
"1192",-149.8121413775,-17.48215992,"7.83",2019-01-06 17:17:28,29.88,33.4246
"1193",-149.81224305,-17.4821469281,"7.83",2019-01-06 17:17:43,29.89,33.3637
"1194",-149.8123606481,-17.4821396358,"7.83",2019-01-06 17:17:58,29.88,33.4737
"1195",-149.8124890588,-17.4821304157,"7.83",2019-01-06 17:18:13,29.86,33.4139
"1196",-149.8126377538,-17.4821259733,"7.83",2019-01-06 17:18:28,29.87,33.4266
"1197",-149.8127784859,-17.4821758457,"7.83",2019-01-06 17:18:43,29.87,33.3972
"1198",-149.8129116744,-17.482234519,"7.35",2019-01-06 17:18:58,29.86,33.4041
"1199",-149.8130360618,-17.4822985567,"7.83",2019-01-06 17:19:13,29.86,33.4728
"1200",-149.8131618742,-17.4823156558,"7.83",2019-01-06 17:19:28,29.94,33.3732
"1201",-149.8132757843,-17.4823551346,"7.35",2019-01-06 17:19:43,29.9,33.4058
"1202",-149.8133976571,-17.4823895004,"7.35",2019-01-06 17:19:58,29.87,33.4462
"1203",-149.8135171831,-17.4824038334,"7.35",2019-01-06 17:20:13,29.87,33.4119
"1204",-149.8136322666,-17.4823911767,"6.39",2019-01-06 17:20:28,29.87,33.3972
"1205",-149.8137719929,-17.4823694676,"7.83",2019-01-06 17:20:43,29.88,33.4393
"1206",-149.8139176704,-17.4823455792,"7.83",2019-01-06 17:20:58,29.89,33.3784
"1207",-149.8140384536,-17.4823518656,"7.83",2019-01-06 17:21:13,29.88,33.4196
"1208",-149.814177677,-17.4823552184,"7.83",2019-01-06 17:21:28,29.88,33.4148
"1209",-149.8143321555,-17.4823373649,"7.35",2019-01-06 17:21:43,29.87,33.3581
"1210",-149.8144852929,-17.4823112972,"7.35",2019-01-06 17:21:58,29.86,33.4335
"1211",-149.8146440461,-17.4823062681,"7.83",2019-01-06 17:22:13,29.88,33.4196
"1212",-149.8148261849,-17.4823264685,"7.35",2019-01-06 17:22:28,29.87,33.3776
"1213",-149.8150079045,-17.4823607504,"7.83",2019-01-06 17:22:43,29.87,33.4462
"1214",-149.8151695915,-17.4823929369,"7.35",2019-01-06 17:22:58,29.86,33.4482
"1215",-149.8153290991,-17.482454963,"7.35",2019-01-06 17:23:13,29.87,33.3972
"1216",-149.8154888581,-17.4825360999,"7.35",2019-01-06 17:23:28,29.87,33.4021
"1217",-149.8156518023,-17.4826270435,"6.87",2019-01-06 17:23:43,29.87,33.3972
"1218",-149.8158098012,-17.4827096891,"7.35",2019-01-06 17:23:58,29.86,33.3503
"1219",-149.8159590829,-17.4827922508,"7.35",2019-01-06 17:24:13,29.86,33.4041
"1220",-149.8160996474,-17.482851008,"7.35",2019-01-06 17:24:28,29.86,33.4238
"1221",-149.8162446544,-17.4829310551,"7.35",2019-01-06 17:24:43,29.85,33.4454
"1222",-149.8163640127,-17.4830189813,"7.35",2019-01-06 17:24:58,29.84,33.418
"1223",-149.8164676968,-17.4831091706,"7.35",2019-01-06 17:25:13,29.96,33.3789
"1224",-149.816556545,-17.4831852783,"7.35",2019-01-06 17:25:28,30.14,33.3084
"1225",-149.8166546132,-17.4832540099,"6.87",2019-01-06 17:25:43,30.13,33.3397
"1226",-149.816760309,-17.4833130185,"7.35",2019-01-06 17:25:58,29.87,33.4168
"1227",-149.8168665916,-17.4833794031,"6.87",2019-01-06 17:26:13,29.87,33.4462
"1228",-149.8169561103,-17.4834756274,"6.87",2019-01-06 17:26:28,29.88,33.4246
"1229",-149.8170591239,-17.4835653976,"7.35",2019-01-06 17:26:43,29.89,33.4029
"1230",-149.8171772249,-17.4836447742,"7.35",2019-01-06 17:26:58,29.89,33.4029
"1231",-149.8172899615,-17.4837438483,"7.35",2019-01-06 17:27:13,29.88,33.3609
"1232",-149.8173983395,-17.4838436767,"7.35",2019-01-06 17:27:28,29.87,33.4168
"1233",-149.8175204638,-17.4839660525,"8.31",2019-01-06 17:27:43,29.87,33.4168
"1234",-149.8176397383,-17.4841103889,"7.83",2019-01-06 17:27:58,29.87,33.4462
"1235",-149.8177457694,-17.484255312,"7.83",2019-01-06 17:28:13,29.85,33.4062
"1236",-149.8178433347,-17.4843855668,"7.83",2019-01-06 17:28:28,29.86,33.4532
"1237",-149.81795297,-17.4844953697,"7.83",2019-01-06 17:28:43,29.87,33.4266
"1",-149.8807654,-17.4917693,NA,2019-01-05 10:01:00,29.7183333333333,32.9558833333333
"2",-149.8809933,-17.49165025,NA,2019-01-05 10:02:00,29.675,32.1195333333333
"3",-149.8813428,-17.49166295,NA,2019-01-05 10:03:00,29.5983333333333,34.1558333333333
"4",-149.8816188,-17.4915798,NA,2019-01-05 10:06:00,29.85,35.83805
"5",-149.8818353,-17.4915746,NA,2019-01-05 10:07:00,30.1733333333333,35.6489333333333
"6",-149.882144833333,-17.4913463,NA,2019-01-05 10:08:00,30.2666666666667,35.7280666666667
"7100",-149.8824885,-17.4913945,NA,2019-01-05 10:09:00,30.3033333333333,35.8348833333333
"8100",-149.8828099,-17.4913856,NA,2019-01-05 10:11:00,30.3716666666667,35.64125
"910",-149.8830585,-17.4911216,NA,2019-01-05 10:12:00,30.355,35.6066166666667
"10100",-149.883184,-17.4913058,NA,2019-01-05 10:14:00,30.38,35.8641833333333
"11100",-149.8836016,-17.49122885,NA,2019-01-05 10:15:00,30.3033333333333,35.85665
"1238",-149.8841147,-17.4910634,NA,2019-01-05 10:16:00,30.065,35.9759166666667
"1310",-149.8843908,-17.4909643,NA,2019-01-05 10:17:00,29.8516666666667,36.072
"1410",-149.88473925,-17.4907799,NA,2019-01-05 10:18:00,29.7683333333333,36.0177666666667
"1510",-149.8851564,-17.49066905,NA,2019-01-05 10:19:00,29.725,36.0835
"1610",-149.88557275,-17.49058895,NA,2019-01-05 10:20:00,29.845,31.1719
"1710",-149.88614845,-17.49066545,NA,2019-01-05 10:21:00,29.8366666666667,29.0819666666667
"1810",-149.8865569,-17.4906128,NA,2019-01-05 10:22:00,30.3866666666667,35.8761666666667
"1910",-149.8869239,-17.4907972,NA,2019-01-05 10:23:00,30.0866666666667,36.1861833333333
"2010",-149.8874532,-17.49079785,NA,2019-01-05 10:24:00,30.025,36.2383833333333
"2110",-149.8877489,-17.4906382,NA,2019-01-05 10:25:00,30.1516666666667,36.18955
"2210",-149.8877861,-17.4908418,NA,2019-01-05 10:26:00,30.0883333333333,36.2512666666667
"2310",-149.8881237,-17.4906842,NA,2019-01-05 10:29:00,29.9233333333333,36.31485
"2410",-149.8885254,-17.49061065,NA,2019-01-05 10:30:00,29.8616666666667,36.3638166666667
"2510",-149.8891758,-17.49079645,NA,2019-01-05 10:31:00,29.8316666666667,36.3729
"2610",-149.88980775,-17.4908008,NA,2019-01-05 10:32:00,29.88,36.3587
"2710",-149.8903937,-17.49095135,NA,2019-01-05 10:33:00,29.8666666666667,36.379
"2810",-149.890654,-17.4914534,NA,2019-01-05 10:34:00,29.9,36.3620833333333
"2910",-149.8905523,-17.49173885,NA,2019-01-05 10:35:00,29.8966666666667,36.3695
"3010",-149.8906888,-17.4916619,NA,2019-01-05 10:36:00,29.9533333333333,36.3702666666667
"3110",-149.8908164,-17.4913885,NA,2019-01-05 10:38:00,30.5066666666667,36.2313666666667
"3210",-149.8908972,-17.49088935,NA,2019-01-05 10:39:00,31.1616666666667,35.9087166666667
"3310",-149.89096245,-17.49048575,NA,2019-01-05 10:40:00,32.3483333333333,35.2523166666667
"3410",-149.891189,-17.490184,NA,2019-01-05 10:41:00,32.0333333333333,34.8062
"3510",-149.8915437,-17.48991465,NA,2019-01-05 10:42:00,32.2933333333333,34.6108166666667
"3610",-149.89194095,-17.489768,NA,2019-01-05 10:43:00,33.0383333333333,33.3474333333333
"3710",-149.8924042,-17.48941595,NA,2019-01-05 10:44:00,32.8616666666667,31.7219833333333
"3810",-149.89282875,-17.48901925,NA,2019-01-05 10:45:00,32.0216666666667,33.6738
"3910",-149.89308135,-17.488623825,NA,2019-01-05 10:46:00,32.1133333333333,31.49855
