"","lon","lat","elevation","time","temperature","Salinity"
"952",-149.9122787174,-17.5175662525,"8.79",2019-01-09 16:28:27,29.59,32.4138
"953",-149.9122906197,-17.5175670069,"8.79",2019-01-09 16:28:42,29.61,32.3596
"954",-149.9122836627,-17.517562313,"8.31",2019-01-09 16:28:57,29.64,32.3477
"NA.1",NA,NA,NA,NA,NA,NA
"956",-149.9122827407,-17.5175662525,"8.31",2019-01-09 16:29:27,29.53,32.402
"957",-149.9122874346,-17.517559547,"8.79",2019-01-09 16:29:42,29.56,32.4104
"958",-149.9122791365,-17.5175627321,"8.79",2019-01-09 16:29:57,29.56,32.3616
"959",-149.9123005103,-17.5175599661,"8.31",2019-01-09 16:30:12,29.56,32.4271
"960",-149.912326159,-17.5175286178,"8.79",2019-01-09 16:30:27,29.55,32.434
"961",-149.9123208784,-17.5174958445,"8.31",2019-01-09 16:30:42,29.56,32.4438
"962",-149.912309479,-17.5174580421,"8.79",2019-01-09 16:30:57,29.52,32.3771
"963",-149.9123342894,-17.5174209103,"7.83",2019-01-09 16:31:12,29.58,32.3531
"964",-149.9123337865,-17.5174009614,"8.79",2019-01-09 16:31:27,29.59,32.4732
"965",-149.9123192858,-17.5174049009,"8.31",2019-01-09 16:31:42,29.58,32.3738
"966",-149.9123174418,-17.5174186472,"8.31",2019-01-09 16:31:57,29.6,32.3889
"967",-149.9123070482,-17.517429376,"8.31",2019-01-09 16:32:12,29.6,32.4259
"968",-149.9123005103,-17.5174262747,"8.31",2019-01-09 16:32:27,29.58,32.3661
"969",-149.9123016,-17.5174209103,"8.31",2019-01-09 16:32:42,29.61,32.4605
"970",-149.9123190343,-17.5174323935,"7.83",2019-01-09 16:32:57,29.6,32.3896
"971",-149.9123120774,-17.5174245145,"8.31",2019-01-09 16:33:12,29.6,32.3857
"972",-149.9123161007,-17.5174090918,"8.31",2019-01-09 16:33:27,29.59,32.3926
"973",-149.9123118259,-17.5173997879,"8.31",2019-01-09 16:33:42,29.59,32.4582
"974",-149.9123183638,-17.5174049009,"8.31",2019-01-09 16:33:57,29.57,32.4474
"975",-149.9123268295,-17.517406242,"8.31",2019-01-09 16:34:12,29.59,32.4586
"976",-149.9123124126,-17.5174103491,"8.31",2019-01-09 16:34:27,29.52,32.4612
"977",-149.9123062938,-17.5174002908,"8.31",2019-01-09 16:34:42,29.53,32.4505
"978",-149.9123100657,-17.5174018834,"8.79",2019-01-09 16:34:57,29.57,32.3991
"979",-149.9123129155,-17.5174146239,"8.79",2019-01-09 16:35:12,29.58,32.4047
"980",-149.912335882,-17.5174101815,"8.79",2019-01-09 16:35:27,29.59,32.4267
"981",-149.9123313557,-17.5174168032,"8.79",2019-01-09 16:35:42,29.58,32.4377
"982",-149.9123313557,-17.5174323935,"8.31",2019-01-09 16:35:57,29.56,32.4024
"983",-149.9123211298,-17.5174374226,"8.79",2019-01-09 16:36:12,29.59,32.4109
"984",-149.9123157654,-17.5174457207,"8.79",2019-01-09 16:36:27,29.57,32.4082
"985",-149.912314089,-17.5174540188,"8.31",2019-01-09 16:36:42,29.6,32.4208
"986",-149.9123260751,-17.5174476486,"8.31",2019-01-09 16:36:57,29.59,32.4114
"987",-149.9123275839,-17.5174628198,"8.31",2019-01-09 16:37:12,29.58,32.4019
"988",-149.9122962356,-17.517458545,"8.31",2019-01-09 16:37:27,29.56,32.4197
"989",-149.9122350477,-17.5174536835,"8.79",2019-01-09 16:37:42,29.48,32.4251
"990",-149.9122394063,-17.5174571201,"8.79",2019-01-09 16:37:57,29.33,32.1498
"992",-149.9122380652,-17.5174505822,"8.79",2019-01-09 16:38:27,29.23,31.1713
"993",-149.9122400768,-17.5174479838,"8.31",2019-01-09 16:38:42,29.32,32.2013
"994",-149.9122195411,-17.5174515042,"8.31",2019-01-09 16:38:57,29.4,32.208
"995",-149.9122228101,-17.517459048,"8.31",2019-01-09 16:39:12,29.24,32.0588
"996",-149.9122230615,-17.5174706988,"8.79",2019-01-09 16:39:27,29.3,32.1267
"997",-149.912197832,-17.5174676813,"8.79",2019-01-09 16:39:42,29.25,32.1526
